"Year","Newspaper","Art_form","Artist_origin","Artist_time","Format","Aesthetic","Commercial","Political"
"2010","GU","Literature","Domestic","Pre WW2","Recording","Yes","Yes","No"
"2010","GU","Literature","USA","Present","Recording","No","No","No"
"2010","GU","Literature","Domestic","Present","Recording","Yes","No","No"
"2010","GU","Theatre","Other Europe","Historical","Live","Yes","No","Yes"
"2010","GU","Popular music","Domestic","Present","Live","Yes","No","No"
"2010","GU","Theatre","Domestic","Present","Live","Yes","No","No"
"2010","GU","Classical music","Other Europe","Historical","Live","Yes","No","No"
"2010","GU","Theatre","USA","Post WW2","Live","Yes","No","Yes"
"2010","GU","Other","Domestic","Present","Recording","Yes","Yes","Yes"
"2010","GU","Film","Other","Present","Recording","Yes","No","Yes"
"2010","GU","Theatre","USA","Present","Live","Yes","No","Yes"
"2010","GU","Other","Domestic","Present","Live","Yes","Yes","No"
"2010","GU","Theatre","Domestic","Historical","Live","Yes","No","Yes"
"2010","GU","Popular music","Other","Present","Live","Yes","Yes","No"
"2010","GU","Other","Domestic","Present","Live","Yes","No","No"
"2010","GU","Other","Domestic","Present","Live","Yes","Yes","Yes"
"2010","GU","Theatre","Other Europe","Present","Live","Yes","No","No"
"2010","GU","Film","USA","Present","Recording","No","No","Yes"
"2010","GU","Popular music","USA","Present","Recording","Yes","Yes","No"
"2010","GU","Film","USA","Present","Recording","No","Yes","Yes"
"2010","GU","Classical music","Domestic","Post WW2","Recording","Yes","No","Yes"
"2010","GU","Popular music","Domestic","Pre WW2","Recording","Yes","No","No"
"2010","GU","Film","Domestic","Present","Recording","Yes","No","No"
"2010","GU","Popular music","USA","Present","Recording","No","Yes","No"
"2010","GU","Popular music","Domestic","Present","Recording","No","Yes","Yes"
"2010","GU","Film","USA","Present","Recording","Yes","Yes","Yes"
"2010","GU","Film","Domestic","Present","Recording","Yes","No","No"
"2010","GU","Film","Other Europe","Present","Recording","Yes","No","No"
"2010","GU","Film","USA","Present","Recording","Yes","No","No"
"2010","GU","Film","USA","Present","Recording","Yes","Yes","No"
"2010","GU","Film","Other Europe","Present","Recording","Yes","No","Yes"
"2010","GU","Film","Other","Present","Recording","Yes","No","Yes"
"2010","GU","Film","Domestic","Present","Recording","Yes","No","Yes"
"2010","GU","Popular music","Domestic","Present","Recording","Yes","Yes","No"
"2010","GU","Popular music","USA","Present","Recording","No","Yes","No"
"2010","GU","Popular music","USA","Present","Recording","Yes","No","No"
"2010","GU","Popular music","Domestic","Present","Recording","Yes","Yes","No"
"2010","GU","Popular music","USA","Present","Recording","Yes","No","No"
"2010","GU","Popular music","Domestic","Present","Recording","Yes","Yes","No"
"2010","GU","Popular music","USA","Present","Recording","Yes","Yes","No"
"2010","GU","Popular music","Other","Present","Recording","Yes","No","No"
"2010","GU","Classical music","Other Europe","Historical","Live","Yes","No","No"
"2010","GU","Classical music","Other Europe","Historical","Recording","Yes","No","No"
"2010","GU","Classical music","Other Europe","Present","Recording","Yes","No","No"
"2010","GU","Classical music","Other Europe","Pre WW2","Recording","Yes","No","No"
"2010","GU","Classical music","Other Europe","Historical","Recording","Yes","No","No"
"2010","GU","Classical music","Other","Pre WW2","Recording","No","No","No"
"2010","GU","Classical music","Other Europe","Pre WW2","Recording","Yes","No","No"
"2010","GU","Popular music","Domestic","Present","Live","No","Yes","Yes"
"2010","GU","Popular music","USA","Present","Recording","Yes","No","No"
"2010","GU","Popular music","Other Europe","Present","Recording","Yes","No","No"
"2010","GU","Popular music","Domestic","Present","Recording","Yes","No","No"
"2010","GU","Popular music","Domestic","Present","Recording","Yes","No","No"
"2010","GU","Popular music","Other","Present","Recording","Yes","No","No"
"2010","GU","Popular music","Other","Present","Recording","Yes","No","No"
"2010","GU","Popular music","USA","Present","Live","Yes","No","No"
"2010","GU","Film","USA","Present","Recording","Yes","No","No"
"2010","GU","Theatre","Domestic","Present","Live","Yes","No","Yes"
"2010","GU","Popular music","Other Europe","Post WW2","Live","Yes","No","No"
"2010","GU","Theatre","Domestic","Present","Live","Yes","No","No"
"2010","GU","Theatre","Other","Pre WW2","Live","Yes","No","Yes"
"2010","GU","Popular music","Domestic","Present","Live","Yes","No","Yes"
"2010","GU","Fine arts","Other Europe","Pre WW2","Recording","Yes","No","No"
"2010","GU","Fine arts","Other Europe","Historical","Recording","Yes","No","No"
"2010","GU","Theatre","Domestic","Present","Live","Yes","No","Yes"
"2010","GU","Popular music","Other","Present","Live","Yes","No","No"
"2010","GU","Popular music","USA","Present","Live","Yes","Yes","No"
"2010","GU","Classical music","Domestic","Present","Live","Yes","No","No"
"2010","GU","Other","Other","Pre WW2","Live","Yes","No","Yes"
"2010","GU","Other","Domestic","Present","Live","Yes","No","No"
"2010","GU","Other","Domestic","Post WW2","Recording","Yes","No","Yes"
"1960","HS","Classical music","Other Europe","Pre WW2","Live","No","No","No"
"1960","HS","Theatre","Other","Pre WW2","Live","No","No","No"
"1960","HS","Theatre","Other Europe","Pre WW2","Live","Yes","No","No"
"1960","HS","Classical music","Other Europe","Pre WW2","Live","Yes","No","No"
"1960","HS","Classical music","Other Europe","Historical","Live","Yes","No","No"
"1960","HS","Theatre","Domestic","Pre WW2","Live","Yes","No","No"
"1960","HS","Theatre","Other Europe","Historical","Live","No","No","No"
"1960","HS","Classical music","Domestic","Post WW2","Live","No","No","No"
"1960","HS","Literature","Domestic","Present","Recording","No","No","Yes"
"1960","HS","Literature","Domestic","Present","Recording","Yes","Yes","Yes"
"1960","HS","Fine arts","Domestic","Present","Live","No","Yes","No"
"1960","HS","Literature","Domestic","Present","Live","No","No","No"
"1960","HS","Literature","Domestic","Present","Recording","No","Yes","No"
"1960","HS","Popular music","Domestic","Present","Live","Yes","No","No"
"1960","HS","Classical music","Other Europe","Historical","Live","Yes","No","No"
"1960","HS","Classical music","Other Europe","Historical","Live","No","No","No"
"1960","HS","Theatre","Other Europe","Pre WW2","Live","Yes","No","No"
"1960","HS","Other","Domestic","Present","Live","No","No","No"
"1960","HS","Fine arts","Other","Historical","Live","No","No","No"
"1960","HS","Film","Other Europe","Pre WW2","Recording","Yes","No","No"
"1960","HS","Classical music","Other Europe","Present","Recording","No","No","No"
"1960","HS","Theatre","USA","Post WW2","Live","No","No","No"
"1960","HS","Classical music","Other Europe","Historical","Live","No","No","No"
"1960","HS","Theatre","Domestic","Pre WW2","Live","No","No","No"
"1960","HS","Classical music","Other Europe","Pre WW2","Live","No","No","No"
"1960","HS","Theatre","USA","Present","Live","No","No","No"
"1960","HS","Literature","Other Europe","Historical","Recording","No","No","No"
"1960","HS","Theatre","USA","Present","Live","No","No","No"
"1960","HS","Literature","Domestic","Present","Recording","Yes","No","No"
"1960","HS","Fine arts","Domestic","Pre WW2","Live","No","No","No"
"1960","HS","Literature","Other Europe","Historical","Recording","No","No","No"
"1960","HS","Literature","Domestic","Pre WW2","Live","No","No","No"
"1960","HS","Classical music","Other","Present","Live","Yes","No","No"
"1960","HS","Literature","Domestic","Present","Recording","Yes","No","Yes"
"1960","HS","Theatre","Domestic","Post WW2","Live","No","No","No"
"1960","HS","Fine arts","Domestic","Present","Live","No","Yes","No"
"1960","HS","Fine arts","Domestic","Present","Live","Yes","No","No"
"1960","HS","Classical music","Domestic","Present","Live","No","No","No"
"1960","HS","Classical music","Other Europe","Historical","Live","Yes","No","No"
"1960","HS","Literature","Domestic","Present","Live","No","No","No"
"1960","HS","Literature","Domestic","Present","Recording","No","Yes","No"
"1960","HS","Theatre","Other Europe","Present","Live","No","No","No"
"1960","HS","Theatre","USA","Post WW2","Live","Yes","No","No"
"1960","HS","Film","Other Europe","Present","Recording","Yes","No","No"
"1960","HS","Other","Other Europe","Pre WW2","Live","Yes","No","No"
"1960","HS","Theatre","Domestic","Present","Live","Yes","No","No"
"1960","HS","Classical music","Other Europe","Pre WW2","Live","No","No","No"
"1960","HS","Theatre","USA","Post WW2","Live","No","No","No"
"1960","HS","Theatre","Other Europe","Present","Live","Yes","No","No"
"1960","HS","Literature","Other Europe","Present","Recording","No","No","Yes"
"1960","HS","Literature","Other Europe","Post WW2","Recording","No","No","Yes"
"1960","HS","Literature","USA","Present","Recording","No","Yes","No"
"1960","HS","Literature","Other Europe","Present","Recording","No","No","No"
"1960","HS","Theatre","Other Europe","Pre WW2","Live","Yes","No","No"
"1960","HS","Literature","Domestic","Pre WW2","Recording","Yes","No","No"
"1960","HS","Theatre","Other Europe","Post WW2","Live","Yes","No","No"
"1960","HS","Theatre","Other","Pre WW2","Live","Yes","No","No"
"1960","HS","Literature","Domestic","Present","Live","No","No","No"
"1960","HS","Other","Domestic","Present","Live","No","Yes","Yes"
"1960","HS","Other","Other","Present","Live","Yes","Yes","Yes"
"1960","HS","Classical music","Other Europe","Historical","Live","No","No","No"
"1960","HS","Classical music","Other Europe","Historical","Live","No","No","No"
"1960","HS","Popular music","Other Europe","Present","Live","Yes","No","No"
"1960","HS","Film","Domestic","Post WW2","Recording","No","No","No"
"1960","HS","Film","Domestic","Present","Recording","Yes","No","No"
"1960","HS","Popular music","Domestic","Present","Live","Yes","No","No"
"1960","HS","Literature","Domestic","Present","Recording","Yes","Yes","No"
"1960","HS","Classical music","Other Europe","Pre WW2","Live","No","No","No"
"1960","HS","Theatre","Domestic","Present","Live","Yes","No","No"
"1960","HS","Literature","Domestic","Post WW2","Recording","Yes","No","No"
"1960","HS","Other","Domestic","Present","Recording","No","No","No"
"1960","HS","Classical music","Other","Historical","Live","Yes","No","No"
"1960","HS","Literature","Domestic","Pre WW2","Live","No","No","No"
"1960","HS","Literature","Other Europe","Present","Recording","Yes","Yes","Yes"
"1960","HS","Literature","Domestic","Present","Recording","Yes","No","Yes"
"1960","HS","Literature","Domestic","Post WW2","Live","No","No","No"
"1960","HS","Theatre","Domestic","Present","Live","Yes","Yes","Yes"
"1960","HS","Classical music","Other Europe","Pre WW2","Live","No","No","No"
"1960","HS","Literature","Other","Present","Recording","No","No","Yes"
"1960","HS","Classical music","Other Europe","Pre WW2","Live","Yes","No","No"
"1960","HS","Literature","Domestic","Present","Recording","No","No","No"
"1960","HS","Fine arts","Other Europe","Present","Live","Yes","No","No"
"1960","HS","Classical music","Other Europe","Pre WW2","Live","Yes","No","No"
"1960","HS","Theatre","Domestic","Pre WW2","Live","Yes","No","No"
"1960","HS","Literature","Domestic","Present","Recording","Yes","No","No"
"1960","HS","Literature","Domestic","Present","Recording","Yes","No","No"
"1960","HS","Theatre","Domestic","Present","Live","No","No","No"
"1960","HS","Literature","Other Europe","Present","Recording","Yes","Yes","Yes"
"1960","HS","Literature","USA","Present","Recording","Yes","No","Yes"
"1960","HS","Theatre","Other Europe","Pre WW2","Live","No","Yes","No"
"1960","HS","Literature","Other","Present","Recording","Yes","No","Yes"
"1960","HS","Fine arts","Domestic","Present","Live","No","No","No"
"1960","HS","Theatre","Other Europe","Present","Live","No","No","No"
"1960","HS","Fine arts","Domestic","Post WW2","Live","No","No","No"
"1960","HS","Theatre","USA","Post WW2","Live","No","No","No"
"1960","HS","Theatre","Domestic","Pre WW2","Live","No","Yes","No"
"1960","HS","Classical music","Other Europe","Historical","Live","No","No","No"
"1960","HS","Classical music","Other Europe","Historical","Live","Yes","No","No"
"1960","HS","Other","Domestic","Post WW2","Live","No","No","No"
"1960","HS","Fine arts","Domestic","Present","Live","No","No","No"
"1960","HS","Literature","Domestic","Present","Recording","No","No","Yes"
"1960","HS","Classical music","Domestic","Pre WW2","Recording","Yes","No","No"
"1960","HS","Literature","Domestic","Present","Recording","No","Yes","No"
"1960","HS","Fine arts","Domestic","Present","Live","No","No","No"
"1960","HS","Classical music","Other Europe","Historical","Live","Yes","No","No"
"1960","HS","Literature","Domestic","Historical","Live","No","No","No"
"1960","HS","Literature","Other","Present","Recording","No","Yes","Yes"
"1960","HS","Classical music","Other Europe","Historical","Live","Yes","No","No"
"1960","HS","Other","Other","Present","Recording","No","No","No"
"1960","HS","Theatre","Other Europe","Pre WW2","Live","Yes","No","No"
"1960","HS","Other","Domestic","Present","Live","No","Yes","No"
"1960","HS","Literature","Other","Present","Recording","Yes","No","No"
"1960","HS","Other","Other Europe","Present","Live","Yes","No","No"
"1960","HS","Theatre","Other","Historical","Live","Yes","No","No"
"1960","HS","Fine arts","Domestic","Present","Live","No","No","No"
"1960","HS","Literature","Domestic","Present","Recording","Yes","No","Yes"
"1960","HS","Literature","Other Europe","Pre WW2","Recording","Yes","No","No"
"1960","HS","Literature","Domestic","Present","Recording","Yes","No","Yes"
"1960","HS","Literature","Domestic","Present","Recording","Yes","No","No"
"1960","HS","Other","Domestic","Pre WW2","Live","Yes","No","No"
"1960","HS","Theatre","USA","Post WW2","Live","Yes","Yes","No"
"1960","HS","Literature","Other Europe","Present","Recording","Yes","No","Yes"
"1960","HS","Theatre","Other Europe","Pre WW2","Live","No","No","No"
"1960","HS","Other","Other Europe","Historical","Live","No","No","No"
"1960","HS","Popular music","Other Europe","Historical","Live","No","No","No"
"1960","HS","Other","Other Europe","Present","Live","No","No","No"
"1960","HS","Fine arts","Other","Pre WW2","Live","Yes","No","No"
"1960","HS","Other","Other Europe","Historical","Live","No","No","No"
"1960","HS","Theatre","USA","Post WW2","Live","Yes","Yes","No"
"1960","HS","Other","Domestic","Post WW2","Recording","Yes","No","No"
"1960","HS","Other","Domestic","Post WW2","Recording","No","No","No"
"1960","HS","Fine arts","Domestic","Present","Live","Yes","No","Yes"
"1960","HS","Theatre","Other Europe","Present","Recording","Yes","No","No"
"1960","HS","Fine arts","Other Europe","Post WW2","Recording","No","Yes","No"
